,sna,tot,sbi,sarea,mday,ar,bemp,act
812,YouBike2.0_新湖三新湖二146巷口,15,0,內湖區,2023-05-27 13:25:05,新湖三路122、124號對側,15,1
815,YouBike2.0_內湖路一段120巷15弄,19,3,內湖區,2023-05-27 06:54:14,內湖路一段120巷15弄8號對側,16,1
816,YouBike2.0_北勢湖環保公園(堤頂大道側),14,1,內湖區,2023-05-27 12:09:04,堤頂大道二段501號前,13,1
817,YouBike2.0_達爾文大樓,15,2,內湖區,2023-05-27 12:49:14,洲子街61號,13,1
822,YouBike2.0_文林建民路口,20,4,北投區,2023-05-27 13:50:20,文林北路214-216號(前),16,1
829,YouBike2.0_捷運關渡站(2號出口),14,2,北投區,2023-05-27 13:46:16,捷運關渡站2號出口外人行道,12,1
830,YouBike2.0_中央北路四段540巷口,19,2,北投區,2023-05-27 13:49:15,中央北路四段529號(對面),17,1
833,YouBike2.0_捷運復興崗站旅客服務中心,15,5,北投區,2023-05-27 13:48:15,中央北路三段185號(前方),10,1
834,YouBike2.0_豐年公園,20,1,北投區,2023-05-27 13:08:14,大業路529號(對面),19,1
835,YouBike2.0_稻香重三路口,15,4,北投區,2023-05-27 13:57:15,稻香重三路口(對面路側),8,1
836,YouBike2.0_國防大學政治作戰學院,30,0,北投區,2023-05-27 13:42:04,中央北路二段167號(對面),28,1
837,YouBike2.0_秀山區民活動中心,20,1,北投區,2023-05-27 12:01:56,秀山路50號(旁),19,1
849,YouBike2.0_陽明大學,30,4,北投區,2023-05-27 13:51:15,東華街二段136號(對面),25,1
855,YouBike2.0_振興公園,13,3,北投區,2023-05-27 13:52:15,天母西路109號(對面),9,1
859,YouBike2.0_榮富公園,13,1,北投區,2023-05-27 13:40:21,榮華三路2號(旁),12,1
862,YouBike2.0_中央北路四段30巷口,16,2,北投區,2023-05-27 13:56:16,中央北路四段32號(旁),13,1
865,YouBike2.0_復興公園,14,0,北投區,2023-05-27 13:55:11,中和街61號對側,14,1
867,YouBike2.0_承德路七段188巷口,16,4,北投區,2023-05-27 13:55:23,承德路七段192-198號前,10,1
870,YouBike2.0_洲美公園,30,4,北投區,2023-05-27 13:25:15,福美路199號旁,26,1
873,YouBike2.0_文化三杏林一路口,17,3,北投區,2023-05-27 13:57:15,杏林一路3號(旁),14,1
874,YouBike2.0_珠海復興一路口,15,0,北投區,2023-05-27 13:17:22,珠海路/復興一路口(東側),15,1
875,YouBike2.0_裕民二路33巷,15,2,北投區,2023-05-27 13:50:20,裕民二路33巷/裕民六路(西北側),13,1
876,YouBike2.0_新奇岩社會住宅,12,2,北投區,2023-05-27 13:57:15,磺港路269-271號(旁),10,1
881,YouBike2.0_福星公園,18,3,北投區,2023-05-27 11:03:15,文林北路280號(對側公園),14,1
882,YouBike2.0_中庸公園,12,4,北投區,2023-05-27 13:55:23,珠海路1號旁,6,1
883,YouBike2.0_豐年公園_1,18,3,北投區,2023-05-27 13:53:15,大業路539號,15,1
887,YouBike2.0_北投公園露天溫泉,15,5,北投區,2023-05-27 13:56:16,中山路6號西側(北投溪木道西側),10,1
888,YouBike2.0_中和街493巷9弄口,16,1,北投區,2023-05-27 13:52:04,中和街493巷9弄2號對側,15,1
893,YouBike2.0_捷運忠義站(2號出口),20,1,北投區,2023-05-27 13:34:14,捷運忠義站(2號出口)無障礙坡道旁,19,1
894,YouBike2.0_福國承德路口,15,5,北投區,2023-05-27 08:28:14,承德路六段80號南側,9,1
898,YouBike2.0_北投文化公園(北側),15,0,北投區,2023-05-27 13:27:04,文化三路2號西側公園,15,1
900,YouBike2.0_塔悠八德路口,34,2,松山區,2023-05-27 13:39:14,塔悠路2號(旁),31,1
901,YouBike2.0_鵬程公園,24,2,松山區,2023-05-27 13:57:15,健康路399號北側,22,1
905,YouBike2.0_光復北路11巷口,23,1,松山區,2023-05-27 13:56:16,光復北路13號(旁),22,1
906,YouBike2.0_捷運南京三民站(4號出口),13,1,松山區,2023-05-27 13:57:15,南京東路五段229號(前),11,1
907,YouBike2.0_西松高中,14,0,松山區,2023-05-27 13:52:04,健康路325巷5弄5號(前),13,1
908,YouBike2.0_民權復興路口,27,4,松山區,2023-05-27 13:42:14,民權東路三段119號(前),23,1
909,YouBike2.0_民福三號綠地,15,0,松山區,2023-05-27 13:50:09,民族東路712號(對面),15,1
912,YouBike2.0_松基公園,20,5,松山區,2023-05-27 13:53:15,長春路432號(對面),14,1
913,YouBike2.0_三民路166巷口,12,5,松山區,2023-05-27 13:53:15,三民路166巷1號(對面),7,1
917,YouBike2.0_民生國小(敦化北路199巷),20,5,松山區,2023-05-27 13:57:15,敦化北路199巷15號(旁),14,1
919,YouBike2.0_民權運動公園,21,2,松山區,2023-05-27 13:50:20,民權東路四段/新中街口(西南側),19,1
920,YouBike2.0_新東公園,36,1,松山區,2023-05-27 13:44:17,民生東路五段/塔悠路口(西南側),35,1
922,YouBike2.0_三民公園,22,4,松山區,2023-05-27 13:54:15,撫遠街298號對側公園,18,1
923,YouBike2.0_八德路三段74巷口,17,0,松山區,2023-05-27 13:37:04,八德路三段74巷95號南側,17,1
924,YouBike2.0_八德路三段8巷口,15,5,松山區,2023-05-27 13:53:15,市民大道四段123號,10,1
925,YouBike2.0_三軍總醫院(松山分院),44,1,松山區,2023-05-27 13:49:04,光復北路/光復北路190巷口(東南側),42,1
926,YouBike2.0_平安新城,16,1,松山區,2023-05-27 13:50:20,延壽街356巷/延壽街330巷16弄(東北側),15,1
927,YouBike2.0_健康社會住宅,20,3,松山區,2023-05-27 13:48:15,健康路305號(前),15,1
929,YouBike2.0_市民東興路口,25,3,松山區,2023-05-27 13:54:15,東興路33號南側,21,1
930,YouBike2.0_光復南路22巷口,29,3,松山區,2023-05-27 13:56:16,光復南路19號西側,25,1
931,YouBike2.0_光復南路58巷,12,4,松山區,2023-05-27 13:49:15,光復南路58巷11號東側,5,1
932,YouBike2.0_松山新城,14,0,松山區,2023-05-27 13:30:28,健康路78號(對面),14,1
933,YouBike2.0_內政部營建署,33,0,松山區,2023-05-27 13:56:04,八德路二段342號(前),33,1
935,YouBike2.0_民生立體停車場,20,4,松山區,2023-05-27 13:57:15,民生東路五段84號前,15,1
936,YouBike2.0_健康新城,35,4,松山區,2023-05-27 13:52:15,健康路179號前,28,1
937,YouBike2.0_健安新城,30,5,松山區,2023-05-27 13:55:23,三民路43巷1號前,24,1
938,YouBike2.0_復盛公園,20,4,松山區,2023-05-27 13:55:23,八德路四段106巷/八德路四段106巷6弄口(東側),15,1
939,YouBike2.0_中崙福成宮,27,5,松山區,2023-05-27 13:57:15,市民大道四段73號前,21,1
943,YouBike2.0_臺北田徑場,42,2,松山區,2023-05-27 13:55:23,敦化北路/八德路三段(東北側),39,1
944,YouBike2.0_捷運小巨蛋站(5號出口),22,1,松山區,2023-05-27 13:56:16,南京東路四段75-1號前,21,1
948,YouBike2.0_民權東路三段106巷口,22,3,松山區,2023-05-27 13:50:20,民權東路三段102號前,17,1
949,YouBike2.0_南京東路五段59巷口,11,1,松山區,2023-05-27 13:56:04,南京東路五段57號(前),10,1
950,YouBike2.0_三民公園(塔悠路),20,0,松山區,2023-05-27 13:55:12,塔悠路/撫遠街261巷(西側),20,1
952,YouBike2.0_西松公園,11,2,松山區,2023-05-27 13:37:14,健康路/南京東路五段251巷50弄(西側),8,1
953,YouBike2.0_長壽公園,15,1,松山區,2023-05-27 13:53:04,健康路174號(旁),14,1
954,YouBike2.0_復源公園,14,1,松山區,2023-05-27 13:56:16,八德路三段106巷62號(對面),11,1
956,YouBike2.0_臺北田徑場(北寧路側),24,4,松山區,2023-05-27 13:48:15,八德路三段25號前,20,1
957,YouBike2.0_西松高中(健康路325巷),31,0,松山區,2023-05-27 13:56:16,健康路325巷 / 健康路325巷12弄口(東北側),31,1
960,YouBike2.0_介壽國中,12,0,松山區,2023-05-27 13:42:04,民生東路五段36巷/光復北路165巷,11,1
963,YouBike2.0_新東街51巷口,23,5,松山區,2023-05-27 13:56:16,三民路 / 新東街51巷口(東側),18,1
964,YouBike2.0_八德立體停車場,16,1,松山區,2023-05-27 13:56:16,八德路/松信路(西南側),15,1
965,YouBike2.0_長春慶城街口,16,1,松山區,2023-05-27 13:37:04,長春路431號前,15,1
966,YouBike2.0_八德路四段652巷口,20,1,松山區,2023-05-27 13:50:20,八德路四段650號南側,19,1
968,YouBike2.0_捷運小巨蛋站(3號出口),15,1,松山區,2023-05-27 13:57:04,南京東路四段12號前,14,1
972,YouBike2.0_市民延吉街口,30,0,松山區,2023-05-27 13:39:04,市民大道/延吉街(市民大道橋下空地),28,1
973,YouBike2.0_龍城市場,15,3,松山區,2023-05-27 13:54:15,光復北路190巷35號對側,11,1
976,YouBike2.0_五常街370巷,11,4,松山區,2023-05-27 13:52:15,五常街370巷8號,7,1
980,YouBike2.0_忠孝東路六段225巷口,35,0,南港區,2023-05-27 13:40:10,忠孝東路六段219號,35,1
982,YouBike2.0_合樂公園,15,4,南港區,2023-05-27 13:56:16,玉成街46號東側,11,1
983,YouBike2.0_合心廣場,38,2,南港區,2023-05-27 13:57:15,忠孝東路六段17號東北側,36,1
984,YouBike2.0_成德國中,26,1,南港區,2023-05-27 13:50:20,東新街118巷15號南側,24,1
990,YouBike2.0_中研公園,40,1,南港區,2023-05-27 13:55:23,研究院路二段12巷58弄9號西側,39,1
992,YouBike2.0_舊莊區民活動中心,18,5,南港區,2023-05-27 13:38:14,舊莊街一段91巷11號西南側,13,1
993,YouBike2.0_凌雲市場,20,0,南港區,2023-05-27 13:56:04,研究院路三段68巷9號北側,20,1
995,YouBike2.0_捷運南港軟體園區(2號出口),34,4,南港區,2023-05-27 13:50:20,經貿二路183號(2號出口),30,1
996,YouBike2.0_南港國小,30,5,南港區,2023-05-27 13:34:14,惠民街67號東南側,25,1
999,YouBike2.0_東陽公園,30,3,南港區,2023-05-27 13:43:14,重陽路125巷34號東側,27,1
1000,YouBike2.0_向陽南港路口,21,1,南港區,2023-05-27 13:49:04,向陽路49號北側,19,1
1004,YouBike2.0_東新國小,22,1,南港區,2023-05-27 13:54:15,東明街68號北側,20,1
1005,YouBike2.0_中華科技大學,20,4,南港區,2023-05-27 13:42:14,研究院路三段246號東側,16,1
1006,YouBike2.0_六福公園,19,3,南港區,2023-05-27 13:45:16,研究院路二段35巷23弄25號北側,16,1
1007,YouBike2.0_南港加壓站,24,4,南港區,2023-05-27 13:47:14,研究院路二段3巷1號西側,20,1
1012,YouBike2.0_忠孝東路七段527巷口,15,4,南港區,2023-05-27 13:55:23,忠孝東路七段552號,11,1
1015,YouBike2.0_凌雲五村(研究院路三段8巷),26,2,南港區,2023-05-27 13:23:15,研究院路三段10巷1號東側,24,1
1016,YouBike2.0_新新公園(昆陽街60巷),20,5,南港區,2023-05-27 13:38:14,南港路三段47巷8號南側,15,1
1017,YouBike2.0_南港高中(昆陽街),14,3,南港區,2023-05-27 13:43:14,昆陽街58號東側,10,1
1018,YouBike2.0_南港路三段290巷口,20,2,南港區,2023-05-27 13:29:14,南港路三段314巷20號,18,1
1019,YouBike2.0_南港路三段220巷口,25,3,南港區,2023-05-27 13:56:16,南港路三段133號,21,1
1020,YouBike2.0_南港東新街口,28,5,南港區,2023-05-27 13:52:15,東新街4號東側,23,1
1022,YouBike2.0_捷運後山埤站(3號出口),12,0,南港區,2023-05-15 07:23:15,玉成街150號,12,0
1023,YouBike2.0_玉成公園運動中心,15,2,南港區,2023-05-27 13:46:16,中坡南路19號,13,1
1024,YouBike2.0_百福公園,18,1,南港區,2023-05-27 13:55:23,福德街309巷7號南側,16,1
1026,YouBike2.0_園區重陽路口,13,0,南港區,2023-05-27 12:43:04,重陽路458號西側,12,1
1028,YouBike2.0_胡適公園,20,2,南港區,2023-05-27 12:44:14,研究院路二段/研究院路二段132巷北側,18,1
1029,YouBike2.0_南港抽水站,13,5,南港區,2023-05-27 13:49:15,重陽路505號,8,1
1030,YouBike2.0_經貿公園,20,1,南港區,2023-05-27 13:06:16,經園街58號北側,19,1
1031,YouBike2.0_育成高中,20,0,南港區,2023-05-27 13:54:04,惠民街71號西側,20,1
1033,YouBike2.0_力行橋(南港),18,0,南港區,2023-05-27 13:36:04,研究院路一段101巷16弄2號南側,18,1
1034,YouBike2.0_舊莊國小(舊莊街一段),15,1,南港區,2023-05-27 12:10:19,舊莊街一段/舊莊街一段145巷口,14,1
1036,YouBike2.0_小彎社會住宅,51,5,南港區,2023-05-27 13:45:16,向陽路258巷/重陽路39巷口(西南側),46,1
1037,YouBike2.0_捷運南港展覽館站(6號出口),25,5,南港區,2023-05-27 13:10:22,南港路一段28號旁,20,1
1039,YouBike2.0_成德綠地,17,3,南港區,2023-05-27 13:51:16,東新街65號東南側,14,1
1042,YouBike2.0_昆陽公園,14,0,南港區,2023-05-27 13:34:04,昆陽街173號對側,14,1
1043,YouBike2.0_南港路二段178巷口,18,3,南港區,2023-05-27 13:30:39,南港路二段 / 南港路二段178巷口(北側),14,1
1046,YouBike2.0_玉成公園(成福路178巷口),18,1,南港區,2023-05-27 13:41:16,成福路178巷8號對側,15,1
1047,YouBike2.0_玉東公園(東新街),14,3,南港區,2023-05-27 13:24:14,東新街/市民大道七段(北側),11,1
1049,YouBike2.0_成福路197巷口,15,1,南港區,2023-05-27 13:48:04,成福路197巷/成福路,14,1
1052,YouBike2.0_南港展覽館2館,18,1,南港區,2023-05-27 13:55:23,經貿二路/南港路一段(西北側),17,1
1053,YouBike2.0_舊莊派出所,15,3,南港區,2023-05-27 13:46:16,舊莊街一段/舊莊街一段215巷,12,1
1054,YouBike2.0_南港路三段80巷,15,4,南港區,2023-05-27 13:43:14,南港路三段/南港路三段80巷,11,1
1056,YouBike2.0_忠孝東路六段278巷口,14,0,南港區,2023-05-27 13:51:04,忠孝東路/忠孝東路六段278巷,14,1
1058,YouBike2.0_南港路三段130巷口,12,4,南港區,2023-05-27 10:51:16,松河街380號對側,8,1
1059,YouBike2.0_南港路三段190巷口,16,5,南港區,2023-05-27 13:49:15,松河街358號對側,11,1
1060,YouBike2.0_忠孝東路六段212巷口,15,1,南港區,2023-05-27 13:53:04,忠孝東路六段226號前,13,1
1061,YouBike2.0_新富公園,13,1,南港區,2023-05-27 13:43:14,富康街47巷2號對側,12,1
1065,YouBike2.0_基隆路二段159巷口,14,0,信義區,2023-05-27 13:56:16,基隆路二段155號,11,1
1066,YouBike2.0_嘉興街175巷口,16,3,信義區,2023-05-27 13:49:15,基隆路二段131-4號(前),11,1
1067,YouBike2.0_和平東路三段631巷口,15,0,信義區,2023-05-27 13:40:10,和平東路三段633號前,15,1
1068,YouBike2.0_和平東路三段530巷口,15,2,信義區,2023-05-27 13:23:15,和平東路三段530巷口東北側,13,1
1069,YouBike2.0_景勤二號公園,41,0,信義區,2023-05-27 13:55:12,信安街50號(對面),41,1
1071,YouBike2.0_三興公園,31,1,信義區,2023-05-27 13:53:15,吳興街118巷35弄28號前方(三興公園),30,1
1072,YouBike2.0_松德站,48,3,信義區,2023-05-27 13:56:16,松德路300號南側,45,1
1074,YouBike2.0_象山公園,34,4,信義區,2023-05-27 13:56:16,松仁路153巷15號東側,30,1
1075,YouBike2.0_松仁路253巷3弄,26,1,信義區,2023-05-27 13:54:04,松仁路215巷6號,24,1
1077,YouBike2.0_捷運象山站(1號出口),24,5,信義區,2023-05-27 13:56:16,信義路5段152號(1號出口),18,1
1080,YouBike2.0_台北市災害應變中心,45,3,信義區,2023-05-27 13:57:04,莊敬路391巷11弄2號(東北側),41,1
1082,YouBike2.0_捷運台北101/世貿站(3號出口),15,0,信義區,2023-05-27 13:54:04,信義路五段16號前,12,1
1083,YouBike2.0_景新公園,17,5,信義區,2023-05-27 13:57:15,莊敬路239巷12號(對面),12,1
1084,YouBike2.0_光復信義路口東南側,16,3,信義區,2023-05-27 13:57:15,光復南路485號前方,12,1
1085,YouBike2.0_三張犁,40,3,信義區,2023-05-27 13:55:23,光復南路455號前方,33,1
1086,YouBike2.0_仁愛路四段496巷口,34,5,信義區,2023-05-27 13:52:15,仁愛路四段與仁愛路四段496巷口西南側,28,1
1088,YouBike2.0_松友公園,27,0,信義區,2023-05-27 13:55:12,信義路六段76巷2弄22號(對面),26,1
1090,YouBike2.0_松山家商,25,0,信義區,2023-05-27 13:41:04,松山路655號(前),25,1
1095,YouBike2.0_市府松高路口,54,0,信義區,2023-05-27 13:56:04,市府路/松高路(東南側),53,1
1096,YouBike2.0_市民廣場,30,4,信義區,2023-05-27 13:36:15,市府路/松壽路(西北側),26,1
1099,YouBike2.0_春光公園,30,1,信義區,2023-05-27 13:57:15,林口街230號(斜對面),28,1
1101,YouBike2.0_福德國小,35,2,信義區,2023-05-27 13:57:15,福德街251巷2號對側,31,1
1102,YouBike2.0_福德公園,35,1,信義區,2023-05-27 13:52:04,大道路與大道路145巷口,32,1
1106,YouBike2.0_吳興公車總站,56,1,信義區,2023-05-27 13:47:14,松仁路277號南側,55,1
1108,YouBike2.0_興雅國小(基隆路一段37巷),15,1,信義區,2023-05-27 13:57:04,基隆路一段83巷9號西側,12,1
1111,YouBike2.0_五常公園,19,4,信義區,2023-05-27 13:44:17,松隆路161號對側,13,1
1113,YouBike2.0_三興國小,22,0,信義區,2023-05-27 13:42:04,基隆路二段99-1號(前),22,1
1114,YouBike2.0_市民松信路口,20,0,信義區,2023-05-27 13:39:04,市民大道六段/松信路口(西側),18,1
1116,YouBike2.0_基隆光復路口,17,0,信義區,2023-05-27 13:35:04,基隆路二段/光復南路(東北側),17,1
1118,YouBike2.0_泰和里民活動中心,18,4,信義區,2023-05-27 13:34:14,松仁路308巷60號,13,1
1120,YouBike2.0_虎林永吉路口,15,0,信義區,2023-05-27 13:53:04,永吉路356號東側,14,1
1121,YouBike2.0_永吉公園,18,1,信義區,2023-05-27 13:39:14,永吉路326巷66號西側,14,1
1123,YouBike2.0_松山永吉路口,20,1,信義區,2023-05-27 13:56:16,松山路166號,19,1
1128,YouBike2.0_松德虎林街口,25,3,信義區,2023-05-27 13:54:15,松德路79號前,20,1
1130,YouBike2.0_基隆路一段101巷口,23,3,信義區,2023-05-27 13:54:15,基隆路一段109-6號前,19,1
1131,YouBike2.0_捷運永春站(2號出口),28,2,信義區,2023-05-27 13:57:15,虎林街132巷44號西側,26,1
1132,YouBike2.0_吳興街260巷,32,3,信義區,2023-05-27 13:53:16,吳興街260巷/吳興街260巷21弄口(東南側),29,1
1134,YouBike2.0_仁愛逸仙路口,28,2,信義區,2023-05-27 13:41:16,仁愛路四段/逸仙路口(西北側),25,1
1135,YouBike2.0_安強公園,20,1,信義區,2023-05-27 13:55:23,虎林街222巷55號,18,1
1136,YouBike2.0_信義基隆路口,20,4,信義區,2023-05-27 13:57:15,信義路四段393號前,15,1
1138,YouBike2.0_吳興街284巷36弄口,25,1,信義區,2023-05-27 13:57:04,吳興街284巷36弄24號西側,22,1
1140,YouBike2.0_福德國小公車站,10,0,信義區,2023-05-27 13:45:05,福德街308號對側,10,1
1144,YouBike2.0_景平公園,13,1,信義區,2023-05-27 13:30:28,松平路50巷15號對側,12,1
1146,YouBike2.0_五分埔公園,18,1,信義區,2023-05-27 13:55:12,中坡北路57號旁,16,1
1147,YouBike2.0_松仁路305號,14,1,信義區,2023-05-27 13:57:15,松仁路/吳興街583巷3弄,13,1
1148,YouBike2.0_吳興街394巷口,12,3,信義區,2023-05-27 13:53:16,吳興街394巷/吳興街,9,1
1149,YouBike2.0_忠孝東路五段215巷口,24,1,信義區,2023-05-27 13:57:15,忠孝東路五段/忠孝東路五段215巷,22,1
1150,YouBike2.0_松勤莊敬路口,15,3,信義區,2023-05-27 13:53:16,松勤街/莊敬路,12,1
1151,YouBike2.0_松仁松平路口,10,0,信義區,2023-05-27 13:24:04,松仁路/松平路,10,1
1152,YouBike2.0_信義松德路口,18,2,信義區,2023-05-27 13:08:15,信義路五段180號前,16,1
1154,YouBike2.0_吳興街284巷(廣安宮),15,3,信義區,2023-05-27 13:57:15,吳興街284巷23號對側,11,1
1155,YouBike2.0_景勤二號公園(西南側),22,3,信義區,2023-05-27 13:53:16,信安街67巷/信安街口東南側,18,1
1156,YouBike2.0_克勤新村,18,0,信義區,2023-05-27 13:55:12,信安街67巷75號對側,17,1
1157,YouBike2.0_和平東路三段291號,15,2,信義區,2023-05-27 13:55:23,和平東路三段291號前,13,1
1166,YouBike2.0_青年公園棒球場,28,0,萬華區,2023-05-27 13:08:04,青年路66號對側,27,1
1167,YouBike2.0_青年公園籃球場,16,5,萬華區,2023-05-27 13:31:16,青年公園籃球場南側,9,1
1169,YouBike2.0_新和國小,20,0,萬華區,2023-05-27 13:23:04,萬大路277巷37弄1號東側,18,1
1171,YouBike2.0_莒光立體停車場,10,0,萬華區,2023-05-27 13:57:04,莒光路137號前,10,1
1174,YouBike2.0_華中疏散門,12,3,萬華區,2023-05-27 13:57:15,環河南路三段371號前,8,1
1176,YouBike2.0_忠德公園,19,2,萬華區,2023-05-27 13:48:15,東園街66巷20弄27號前,17,1
1179,YouBike2.0_雙園國中,24,0,萬華區,2023-05-27 13:55:12,西園路二段320巷與興義街口,22,1
1182,YouBike2.0_華江八號公園,20,0,萬華區,2023-05-27 13:26:04,環河南路二段216號旁,19,1
1183,YouBike2.0_環河南雙園街口,15,4,萬華區,2023-05-27 13:47:14,環河南路二段282號前,11,1
1185,YouBike2.0_糖廍文化園區,14,4,萬華區,2023-05-27 13:48:15,大理街177號對側,9,1
1191,YouBike2.0_貓公園(中興橋頭),15,0,萬華區,2023-05-27 13:14:04,成都路108號(對面),14,1
1193,YouBike2.0_中華桂林路口,28,3,萬華區,2023-05-27 13:56:16,中華路一段與桂林路口西北側,25,1
1201,YouBike2.0_臺北市電影主題公園(峨嵋街),15,1,萬華區,2023-05-27 13:45:16,峨嵋街100號(對面),14,1
1206,YouBike2.0_德昌街10巷口,10,5,萬華區,2023-05-27 13:33:16,德昌街15號(對面),4,1
1208,YouBike2.0_長順街60巷口,15,3,萬華區,2023-05-27 12:26:16,長順街60巷38號對側,12,1
1212,YouBike2.0_綠堤社區公園,22,5,萬華區,2023-05-27 13:52:15,大理街170巷與環河南路二段159巷口,17,1
1214,YouBike2.0_富民路145巷口,20,2,萬華區,2023-05-27 13:56:16,富民路151號對側,18,1
1216,YouBike2.0_龍山國中,15,3,萬華區,2023-05-27 13:50:20,南寧路與廣州街口南側,12,1
1217,YouBike2.0_洛陽停車場,22,0,萬華區,2023-05-27 13:57:04,昆明街與洛陽街口西側,20,1
1220,YouBike2.0_青年公園3號出口,38,3,萬華區,2023-05-27 13:57:15,青年路/青年路106巷(東側),31,1
1224,YouBike2.0_萬大路493巷,10,2,萬華區,2023-05-27 13:55:23,萬大路493巷44號旁,7,1
1225,YouBike2.0_雙園國中地下停車場,12,0,萬華區,2023-05-27 12:27:04,西園路二段320巷55弄8-10號前,11,1
1228,YouBike2.0_臺大卓越研究大樓,32,4,臺大專區,2023-05-27 13:53:16,臺大水源舍區C南側,25,1
1229,YouBike2.0_臺大水源修齊會館,18,2,臺大專區,2023-05-27 13:48:15,思源街16號之1旁,13,1
1230,YouBike2.0_臺大檔案展示館,10,2,臺大專區,2023-05-27 13:57:15,臺大檔案展示館東北側,7,1
1232,YouBike2.0_臺大男八舍東側,42,3,臺大專區,2023-05-27 13:55:23,臺大男八舍東側,39,1
1237,YouBike2.0_臺大大一女舍北側,53,2,臺大專區,2023-05-27 13:52:15,臺大女一舍北側,51,1
1240,YouBike2.0_臺大立體機車停車場,27,5,臺大專區,2023-05-27 13:57:15,基隆路三段/基隆路三段156巷口北側,21,1
1244,YouBike2.0_臺大樂學館東側,28,1,臺大專區,2023-05-27 13:57:15,臺大文學院西側,27,1
1245,YouBike2.0_臺大農化新館西側,10,0,臺大專區,2023-05-27 13:56:16,臺大生化科技學系西側,9,1
1246,YouBike2.0_臺大五號館西側,20,4,臺大專區,2023-05-27 13:57:15,臺大生物系館西側,15,1
1248,YouBike2.0_臺大共同教室北側,20,5,臺大專區,2023-05-27 13:50:20,臺大共同教學館東北側,13,1
1249,YouBike2.0_臺大共同教室東南側,12,1,臺大專區,2023-05-27 13:56:16,臺大共同教學館東南側,10,1
1250,YouBike2.0_臺大鹿鳴堂東側,27,1,臺大專區,2023-05-27 13:57:15,臺大鹿鳴廣場人行道側,24,1
1251,YouBike2.0_臺大公館停車場西北側,12,1,臺大專區,2023-05-27 13:34:04,臺大公館停車場西北側,11,1
1252,YouBike2.0_臺大第二行政大樓南側,27,4,臺大專區,2023-05-27 13:57:15,臺大行政大樓西側,23,1
1253,YouBike2.0_臺大明達館機車停車場,28,0,臺大專區,2023-05-27 13:57:15,臺大明達館西側,28,1
1254,YouBike2.0_臺大二號館,10,1,臺大專區,2023-05-27 13:40:21,臺大物理文物廳北側,9,1
1255,YouBike2.0_臺大凝態館南側,20,5,臺大專區,2023-05-27 13:48:15,臺大物理系館南側,15,1
1259,YouBike2.0_臺大椰林小舖,48,0,臺大專區,2023-05-27 13:53:04,臺大椰林小舖旁,47,1
1267,YouBike2.0_臺大一號館,19,0,臺大專區,2023-05-27 13:57:15,臺大植物魚類標本館一號館北側,19,1
1268,YouBike2.0_臺大小小福西南側,10,0,臺大專區,2023-05-27 13:55:12,臺大進修教育大樓,10,1
1270,YouBike2.0_臺大四號館東北側,10,1,臺大專區,2023-05-27 13:52:15,臺大園藝暨景觀學系北側,9,1
1273,YouBike2.0_臺大電機二館東南側,14,0,臺大專區,2023-05-27 13:50:09,臺大電機二館南側,14,1
1278,YouBike2.0_臺大新體育館東南側,40,5,臺大專區,2023-05-27 13:55:23,臺大體育館東側,35,1
1279,YouBike2.0_臺大明達館北側(員工宿舍),18,1,臺大公館校區,2023-05-27 13:55:23,明達館北側前空地,16,1
